,unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
4426,247ead13104d923792c0db5da8739202aec33034,1d010ae40b142866e35d2534c559f8c58b84b12f3e119fa656e617be95cb7b669326eccbba67eeeb06aa92ecd62e820d67be9b24439a498016388119f1cd392f,2023-02-21 08:00:00+00:00,2023-02-21 08:30:00+00:00,2221,13.2,17031980100,17031081401,56,8,35.75,8.15,0.0,4.5,48.9,Credit Card,Sun Taxi,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
4427,577bfae469013802b8b5040c4d0bdbc11211e29d,8eca35a570101ad24c638f1f43eecce9d0cb7843e13a75f0af0c911c3e31ddec549c4808e216bcf31634542025c1e7de2442b92d5d7d73463c4e05fd959e47b4,2023-02-17 20:00:00+00:00,2023-02-17 20:15:00+00:00,1689,14.52,17031980100,17031080100,56,8,37.5,8.4,0.0,4.0,50.4,Mobile,Sun Taxi,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747)
4428,65ade128eb1b00a7038c2ea01e41174dcf7e6bed,801a88bdc9b7cfb40a8e4ad3f7f4322bef633c5f645e20cf64e39b18070f19ca91929aaed394eed30eea96c1278bdab55a931be6fc5128ec49eb0e106f424044,2023-02-24 09:15:00+00:00,2023-02-24 09:45:00+00:00,1260,10.7,17031980100,17031320600,56,32,28.25,6.55,0.0,4.0,38.8,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
4429,784bc9b941de22cfdda29ec060f867d096054b52,f6c95de604709d60bb9e583806814e1187f12a74ce65c75669ba888d1e1d87527b69563a99e4b024ca374be6f9578fed56bc16b9087822f1e1fdcaabd9ed2409,2023-02-22 21:00:00+00:00,2023-02-22 21:30:00+00:00,1220,12.06,17031980100,17031081500,56,8,31.25,7.15,0.0,4.0,42.9,Credit Card,5 Star Taxi,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
4430,71a0c750cc2f790fc1bb84c8a6f2e9b6f586351f,3e0ecc411309f519aa2278ee885227cde56891acadc65275baecbbafa46cb1f51434d7228508ca43e7666b6285bd4e72b4fa68a15863646d10f7ba7260c769f0,2023-02-26 22:30:00+00:00,2023-02-26 22:45:00+00:00,1432,12.66,17031980100,17031081403,56,8,33.75,0.0,0.0,5.0,38.75,Cash,5 Star Taxi,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
4431,4a59332a6c3717281667ed5ad150beed6938395a,2c508057a94474215bdea7b101edad0dc911ef61bb99e6d8d47d61be1bc32e74c693067f5ef182b7866e443269f660b423def39351b2924b9541aaa532278b84,2020-01-23 20:15:00+00:00,2020-01-23 22:15:00+00:00,6817,12.28,17031980100,17031320100,56,32,31.75,5.44,0.0,4.0,41.69,Credit Card,Flash Cab,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
4432,497a28150c5c0f3b1c66bffb804040d220f56768,fea1ad3b44e1a049eb5b1f33d9c53ddd6cae02b095b6a16c8507d94624aab8dcfcaa2eb03f45242370f1dc88ce1f9fed5fff858de8ef863a30868f68a0626773,2020-01-05 13:45:00+00:00,2020-01-05 14:00:00+00:00,1140,0.6,17031980100,17031330100,56,33,28.75,6.85,0.0,5.0,40.6,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
4433,1db5292a7867b1165f82849ceb569431c6d66503,ad54cf6608ae55ec94af25855e3face2d3da1c4b98d5f22cf9cd11288875a4d2604602651af112e9cfa4c28027091be3759408c91f891f6d1912e723d856b763,2017-07-29 21:45:00+00:00,2017-07-29 22:15:00+00:00,1800,12.6,17031980100,17031081500,56,8,33.25,0.0,0.0,5.0,38.25,Cash,Dispatch Taxi Affiliation (credit hold),41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
4434,f63041dadf28dff8fce9db6df99c1b93e8f7b9e4,8a42ae5cf4c0d46ab041134ec82429b6bd20d016cd342ce4179b521e7514624a0ca78a4272be3135bd020742d71c3fd7391217efa558932e1b05b3db62dd2fc2,2017-08-11 14:15:00+00:00,2017-08-11 15:00:00+00:00,2760,0.7,17031980100,17031242100,56,24,34.5,5.0,0.0,4.0,43.5,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.89967018,-87.669837798,POINT (-87.66983779820002 41.8996701799)
4435,2238cabf49bfbcdcf534385f48b672d227a96ba1,2c5a6f3edf1ce6d713e455e58c37609cfdb51023cac7dcf2656b5a54493a1b12557feae555be73b179ab885fa9ef9b80466c18dc53d1df56ef19dd19ced06679,2017-09-07 21:15:00+00:00,2017-09-07 21:45:00+00:00,1920,0.7,17031980100,17031081403,56,8,34.25,0.0,0.0,5.0,39.25,Cash,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
4436,f9da4fb4f8212892e53a8f852f991ff3c087835e,3f39e19cba7362379a9fc4fbd7d90f976118fe08097ef21b0ba60f0d61c9f92a3c85805b5cd9abfc96085141d06989c3072b92fc4e967124061fa63be7c46e52,2017-09-07 22:30:00+00:00,2017-09-07 22:45:00+00:00,1380,12.2,17031980100,17031081403,56,8,32.0,0.0,0.0,4.0,36.0,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
4437,df6f7aed0d2f68b0f6bb8506635aacd684bfb7e1,f1726438d397c17b2f21c79e71cde5ff92877f2921eebf4bdc2f1e0300e321e1963eabf2863f7ff0e6ad0e5f8fa511352196506ecc8c68acdb6dd8edadfd6670,2017-01-19 20:00:00+00:00,2017-01-19 20:15:00+00:00,1447,12.84,17031980100,17031081100,56,8,33.0,9.38,0.0,4.0,46.88,Credit Card,Chicago Carriage Cab Corp,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
4438,b912fd6334990dcf429d58d09b7f0871108157de,7acb859e80eca61f0be95a49dd9a912f580266ccc8476b601e216889f252daa3cb6c116961675d9e6008230a31582a238bc56eecbc27d78d620d3b32a8bf5cfd,2019-09-05 16:15:00+00:00,2019-09-05 17:30:00+00:00,4320,18.3,17031980100,17031081202,56,8,51.5,0.02,0.0,4.0,55.52,Credit Card,Star North Management LLC,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476)
4439,c6c79cd7d951f8b27add8700370eb23822b56e3c,036b8cc6d5f37747d91884dfb7fa3220836b8e556c83595522d4deb0f3354b41ffda98963d894ba5dff34c863e88986c746ea3b1838d072302c985e2b69e2807,2019-09-18 16:00:00+00:00,2019-09-18 16:30:00+00:00,1292,9.38,17031980100,17031330100,56,33,26.25,7.69,0.0,4.0,38.44,Credit Card,Patriot Taxi Dba Peace Taxi Associat,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
4440,c8eee550435ab1970ba85b04cd6423bc2c56a5e4,33f43a33cd31fb3180605dd8e8a1fc7be005a9848fb16e2a5e2db12acbe31c7458af3575e38046c8416f1ca087ff3f8181ce5b10a1c556d9c60676374b516b8b,2019-09-03 18:15:00+00:00,2019-09-03 18:45:00+00:00,1439,11.47,17031980100,17031320600,56,32,31.5,7.2,0.0,4.0,43.2,Credit Card,Chicago Carriage Cab Corp,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
4441,666ea9a713d4bb0c7cce99a50914af11d72311ff,c85b14c46a0a7fc5391cdfbf0a516073a276dca0cf6a985e8796935fafbe8376fb4b6d81af836a64a2b5324cbeb8e13cc73d5be94eee3529e0d83a91af265a77,2018-02-01 15:15:00+00:00,2018-02-01 15:30:00+00:00,1560,14.9,17031980100,17031071500,56,7,38.25,0.0,0.0,4.0,42.25,Dispute,Choice Taxi Association,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864)
4442,d45b2758af911ce96c2da3030bbd3ba666bdf616,19746bb16bdf4cfc8816650883cc6b6f8a7401ceb73a61590ad17f4e3f3e09444d9d0397dd7d6180386a1d72142ce24596eb16c97ceec0dd60258750e24d4fd8,2018-01-21 19:00:00+00:00,2018-01-21 19:30:00+00:00,1500,12.4,17031980100,17031320100,56,32,32.75,5.55,0.0,5.0,43.3,Credit Card,Chicago Medallion Management,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
4443,f17871fe913cf96d099d51c7cb2d45ad9a9ab425,ec3191ad475419bb886185c2ad16fb1065ae6f87b02e990e99808c83eab9856a262e1619023b445fbcfaab2b72039a785a6b74fb1ada20cc84c506a991e21e34,2013-12-06 09:15:00+00:00,2013-12-06 09:45:00+00:00,2220,12.3,17031980100,17031281900,56,28,28.65,6.3,0.0,3.0,37.95,Credit Card,Dispatch Taxi Affiliation,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
4444,e7476b17b669bf0d599694451a80ee61f976e425,d7f7e8e4b06fea15a11863397d5df6352cc6e786f535408dfe304d950f4539a3972cac285ae16163d476339e4d036f1ccf2a3961d8f79eb22002bc3db1eafb69,2016-07-13 10:00:00+00:00,2016-07-13 10:15:00+00:00,1260,0.0,17031980100,17031980100,56,56,10.0,0.0,0.0,0.0,10.0,No Charge,Choice Taxi Association,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518)
4445,fb99c798be264a0219f3800a4c071fde545547e4,8e6b5a1cb68173598a370d35724cdf99878ed24be48cce8c6aab926e777232170d805f353e99be0b0561839d8abd6b41ba7203fd82b8c9d3e69245df9ece47f4,2014-03-19 10:00:00+00:00,2014-03-19 10:30:00+00:00,2100,11.9,17031980100,17031842200,56,8,26.65,0.0,0.0,2.0,28.65,Credit Card,Northwest Management LLC,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.904935302,-87.649907226,POINT (-87.6499072264 41.9049353016)
4446,850aa652517b568fb45a5fb4559f1436bfeabd42,41ba5cfc7d59a833c94ed0b59fcc8a5f3aa5ca1b2913253ff307eec5e206809cffd5b43e04faebd9b8a259159bf14c1b672374f79f663e8a5ffea1a21349a94d,2023-03-06 14:45:00+00:00,2023-03-06 15:00:00+00:00,1679,13.6,17031980100,17031080100,56,8,36.0,4.05,0.0,4.0,44.55,Mobile,City Service,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747)
4447,b0e31c69a88feb74d3a398d6437ee5a8074c0cf6,c5420d28908deed73a79187186ddbf6e9a823d4e9bd8a9e3028c32586e3de3ed83f13caad1f2f78f389991db5c2c5ac47b49d2a649d805391a8700da2b2bc9f2,2013-01-03 15:45:00+00:00,2013-01-03 16:15:00+00:00,1620,0.0,17031980100,17031320100,56,32,27.85,0.0,0.0,3.0,30.85,Cash,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
4448,f3d618fabe90d2b7b433d7c4efd273abdb4d5c9c,6b678c53ebb16db93fd3f67788865354926f9c7d5e3143c43579a7b475d09fa6eb30d8216ea68ee158a53c05b3fa55938c328f1e833fbb607d3b4d4b358765a8,2015-11-06 15:30:00+00:00,2015-11-06 16:00:00+00:00,1860,12.3,17031980100,17031081500,56,8,27.65,0.0,0.0,3.5,31.15,Cash,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
4449,7c7b8700f34f4924af86cd172d077dc17979dff2,73c53bd1d015d25541aa53570b7f1dd2227cf25b2bed0c08ea9c6099486dd35610416f2bf9937bafe3519b2fbbedd051c719c7b50af95eab8079e03ae86992af,2017-01-22 16:00:00+00:00,2017-01-22 16:30:00+00:00,1500,0.7,17031980100,17031081700,56,8,32.0,9.0,0.0,4.0,45.0,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
4450,6c2d19069a697f7858a229ad9e0d1d58a4929ad7,b59ea2b6e697149b01be355f899d6c09c6efd2790a30bef0195f688e2714084ffa4d18134cb392d1554e76ff8e59683e3f6f2ffa1d08d87e00a76a660b3fd053,2017-11-18 02:45:00+00:00,2017-11-18 03:15:00+00:00,1200,11.5,17031980100,17031320400,56,32,30.0,5.0,0.0,5.0,40.0,Credit Card,Star North Management LLC,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
4451,5d1f1bfe01fc77cbb96e7cefd8a704143bd7474f,e868098492492a212bd60c6842821afbcbfc30aa42641df6bbc014f8dd911e858cee8b33b40f5ae41d996c838cdcbe8713fea9fb6c25de2ba485eb48179830a5,2019-04-06 21:00:00+00:00,2019-04-06 21:30:00+00:00,1124,11.44,17031980100,17031320400,56,32,29.75,8.69,0.0,4.5,43.44,Credit Card,Chicago Carriage Cab Corp,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
4452,fdc0a520a1e26bedf72d38eebed441dd3ac16232,4a65c34a8b9ffd4b5c1a693f6094296a97c83b39b5a38cc53b740f16e70f853a0c66f19aaf764727b9a22cafb6b0053f6dd7663b9d1dc1bd34659dbfa5d11e45,2019-04-04 21:30:00+00:00,2019-04-04 21:30:00+00:00,69,0.0,17031980100,17031980100,56,56,3.5,0.0,0.0,0.0,3.5,Cash,Chicago Carriage Cab Corp,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518)
4453,3d208e8ab06c9dc11186f4674aebc6e948510876,b14127641a021546acb76a38801c1d4589c7e30b95d156e085617eebc15b469315bb0a6414368cad53fb5732fd8eb995fa11ab364fb3a36af5bfae8d716f8826,2019-04-03 20:30:00+00:00,2019-04-03 21:00:00+00:00,2040,16.1,17031980100,17031070400,56,7,42.75,0.0,0.0,4.0,46.75,Cash,Medallion Leasin,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.928967266,-87.656156831,POINT (-87.6561568309 41.9289672664)
4454,a03d91901633d7347658ac0ae47b82df79a6ae17,a5c808e4f73d8ff7c1ede51f0b49c8c91fd20e6b329b7dc31c7a87b39888e43a29b74dfcc3b4c8945efc5d91aa5424bcad99c80f01459d5f5b752cbb3d4671b5,2019-04-01 09:15:00+00:00,2019-04-01 09:45:00+00:00,1919,12.2,17031980100,17031081500,56,8,34.0,5.78,0.0,4.0,44.28,Credit Card,Blue Diamond,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
4455,ff23bec61d0b8212bc3cb786eeb2fe26b4281366,e94f7d00955e3d178d677a7e4dd9390fdc6bc1c468c95713e47494c85677a3d70429d584c139705717209a0186839d1c3650c9a341393c13fe26535551df1c8c,2019-03-31 22:45:00+00:00,2019-03-31 23:00:00+00:00,1320,11.5,17031980100,17031081800,56,8,31.0,7.0,0.0,4.0,42.5,Credit Card,Sun Taxi,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
4456,41bc39d61f93d3e3269594b5361c68e0388f4ebc,3f57eddca4d626a05c7255c32e4e6134f17d7f331073b173675438e3a1f640e107e367f52c5702d2c45e1ac323d7fa47553673637213cb1f84bcc7dc1d098501,2019-04-04 13:00:00+00:00,2019-04-04 13:30:00+00:00,1740,12.6,17031980100,17031081300,56,8,34.25,0.0,0.0,4.0,38.75,Credit Card,Medallion Leasin,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
4457,a27b801c02fa77fc83f67ab3a4c1d3160ba5c441,eb45a5cf86f97931ee27a489ee764c997bcfdf01b5f21b30824e01d1129dca4da9898de875aaa1a4ceb2d23264d76ce5fe21441e7190d3b6eea3cf76f493e199,2013-11-17 10:30:00+00:00,2013-11-17 10:45:00+00:00,1320,0.0,17031980100,17031081403,56,8,27.25,0.0,0.0,3.5,30.75,Cash,Choice Taxi Association,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
4458,f86fe4c5ba107fa1cc46e022638ec8b47d185153,7305f623480eb769c0a4d0027cc4b2777ac83737a80ac04becc5192a9c1e38fbb5f5a3bbbe45b861d79c9edd497949a6a1b5aabe669d28b8877ff168328db313,2013-12-01 11:00:00+00:00,2013-12-01 11:15:00+00:00,1140,0.7,17031980100,17031320400,56,32,24.65,0.0,0.0,2.0,26.65,Cash,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
4459,055d2a7f74496f9196f07c0ed46b2114c65cef20,b07d05a608ee405aa0eb0111598dcfbd857c75223185520cb5a92be0c1c5961302b7a15e550f49a8855abf87af4d319cf6331e805f512d411b87835d0cb6c7db,2015-01-05 15:15:00+00:00,2015-01-05 15:45:00+00:00,1500,13.2,17031980100,17031081700,56,8,28.45,6.05,0.0,2.0,36.5,Credit Card,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
4460,5ad348ca3ad5f4a71de3ac8b1cedb87fdc48e452,2c2846e06a06b51bf72e041bce82b95d5471941476ff25f9dc57a53f1be89850bab3ff974c911e1eb13e2be3392cd74ab84cef84c380c94a4b6f4658744904d7,2015-01-12 16:15:00+00:00,2015-01-12 17:00:00+00:00,2520,17.0,17031980100,17031062800,56,6,36.85,7.75,0.0,2.0,46.6,Credit Card,Choice Taxi Association,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.936159071,-87.661265218,POINT (-87.6612652184 41.936159071)
4461,716b8e61a1dffe7074442fc4de226eafb6872c02,96a08bd79f99566576da94fb59dbc2de13fec44eca42df1f99eb10a60b560090bef81d610a1c6104db6495c2bfd2b79c9d317f6cd9c70859a850547f8801accd,2015-04-16 10:15:00+00:00,2015-04-16 10:30:00+00:00,1140,0.0,17031980100,17031841000,56,33,20.65,4.5,0.0,2.0,27.15,Credit Card,Blue Ribbon Taxi Association Inc.,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.849246754,-87.624135298,POINT (-87.6241352979 41.84924675450001)
4462,6d69ace2d473032c1989f816d3151cbc36ea8f4a,0083fcde0fb490b4ec424c63d1d750378f6ad11154d1d4a1cd5388b0b7d16c72eacf606c4d90cbdee388d2a99f3ed24d126ee948ba7c37da0af1d254b8b069cf,2015-03-01 17:15:00+00:00,2015-03-01 17:15:00+00:00,60,0.0,17031980100,17031980100,56,56,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518)
4463,f4e78e02412ef0d1461dfc493c946f8c5b937046,12c8eba0f4c3d07185b0687db3bd0f1c0c37b56f3743aa191348e1e62717666b85f412584f47543eb14e2b1224d9eefd5498c4a88039763beb09c0fad954afc3,2015-03-01 12:00:00+00:00,2015-03-01 12:15:00+00:00,1260,14.1,17031980100,17031081700,56,8,29.45,6.0,0.0,2.0,37.45,Credit Card,5874 - 73628 Sergey Cab Corp.,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
4464,ffcc99a5a8d0a0deb1d4d650a468d0cf1bb4b721,c7dcd9c3c40629898a157e46db0d92f4559566720b0a6594dc73018e8810eb8137648b3ea4164f913bacd760092ba6dc15611d6f52a7f9a07bec3996cd3c6bff,2015-02-12 17:15:00+00:00,2015-02-12 17:45:00+00:00,2280,0.8,17031980100,17031832600,56,7,29.45,0.0,0.0,2.0,31.45,Cash,Taxi Affiliation Services,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049)
4465,f5824e309af5c033cd9843f41ad4e7eaf45b96a3,8458a9cb2af02a94239d43ebe0c1447a8c91f6ea8705980bad21a972d90a5e758ad9eb95d3d6c713f670f7b0044db8c13bf41820f75bd7a47b2414b1af36406f,2015-04-16 13:45:00+00:00,2015-04-16 14:00:00+00:00,1320,12.4,17031980100,17031081402,56,8,26.45,0.0,0.0,2.0,28.45,Cash,Choice Taxi Association,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078)
4466,2f15004c297e06496b0c729723370c5c4e72a15f,1f041942ef7c61fea34c62c89aea8231e4277ca158d54ef1a738be59f3099e32f7f6626f22cdd82e425bdff13f179feb3f1b12f34b8c1addd999239551c17d2d,2018-01-31 10:30:00+00:00,2018-01-31 10:45:00+00:00,840,2.2,17031080100,17031839100,8,32,9.75,0.98,0.0,0.0,10.73,Credit Card,3011 - 66308 JBL Cab Inc.,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
4467,fa3d36c299b075a9aab460defdfc73130392e418,6f45c05aa231c9dd389ebdb65ca751cd82ef7634766017a1240d6554bf91840a924cf3cd16564a1ca643c9b1880db706d977ab5164f4b0bd030e0fff21cb3934,2017-03-26 10:15:00+00:00,2017-03-26 10:30:00+00:00,120,0.6,17031080100,17031081201,8,8,4.75,0.0,0.0,0.0,4.75,Cash,Choice Taxi Association,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
4468,802abbf488c4611777c2bd088170f04617366df5,89bfd3f9c1a6014be246046cff548f19edbcb2030d129c98475f43f8bce58efd40f40cc69ca27e6665dbe596070ce5d196f77bc4449c9b1ee0b5647ac687abb5,2017-03-29 11:45:00+00:00,2017-03-29 12:00:00+00:00,420,0.0,17031080100,17031081600,8,8,6.75,0.0,0.0,0.0,6.75,Cash,Taxi Affiliation Services,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
4469,497ab5c734e66403cdc9f7fb33f4a12e13c558d4,6f17d8ec03087afee48dcd26610fb67e9991d0ed4196dcbb01c861228c6774bac2ce1743e69f1acd41b1bc8cb90d14275fedfcc29ab9b2ef32e765d83b516871,2019-12-17 16:00:00+00:00,2019-12-17 16:00:00+00:00,0,0.1,17031080100,17031080100,8,8,3.25,0.0,0.0,2.0,5.25,Cash,Choice Taxi Association,41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747),41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747)
4470,ade65de992a603b5a8addd51e90ebde61ad0264d,27be7315dcf6d652d2dab8434c3bae56f365d02cd8f5e69fcc2d0735dc5208c7aed3afdaaaf1c5fdea4a513b711633f3abd6670fe21ced9a536caa6b35b62b84,2013-02-06 14:45:00+00:00,2013-02-06 15:00:00+00:00,360,17.0,17031080100,17031320100,8,32,6.65,0.0,0.0,0.0,6.65,Cash,Taxi Affiliation Services,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
4471,b29af3677352b469694b2ca29e97ad82dd4be910,f578fd2321d2a65589929baca0bd5c90998d320700041c756daa5e7504ff44c6f36d314badb20063817b0c36786f94868b177095adf5a23f0fcd0e8925aa4d62,2019-09-24 16:30:00+00:00,2019-09-24 16:30:00+00:00,33,0.0,17031080100,17031080100,8,8,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747),41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747)
4472,9c8618f862a7986bcc590030d80b64196fe2906c,d899402f96aeec3adabbee95f3a99aba9ade0e0b5c1d9375fade5d3f588cf54b8ecaaba08da5979724cc81ff64f102696373883acd65b6c2fdf20fe50a09b542,2017-01-21 16:30:00+00:00,2017-01-21 16:45:00+00:00,780,2.4,17031080100,17031070200,8,7,10.25,0.0,0.0,1.0,11.75,Credit Card,City Service,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551)
4473,c3819ae2278ef3c457fd538e4186b022b846e8d6,b4536ae68b6ac3fbe936c28e5c6739c9145a08443e70a751b2a9e152b73e25032ce662a9c439a24743aa298523ea97294c7bc91e0f0c3e5c7c734d594348d235,2017-01-20 08:15:00+00:00,2017-01-20 08:30:00+00:00,720,2.2,17031080100,17031839100,8,32,9.75,0.0,0.0,0.0,9.75,Cash,Taxi Affiliation Service Yellow,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
4474,64afc47846fe403d5a22ec306daf98fd45075a79,f77b6190620fd456321d1b6ff0dfabc98b898213e800478da287caf32281c5c215470c9fa3ad05e47d1eec0478a826487d2595ea4f5df57e030f00b37a30367b,2017-01-10 19:15:00+00:00,2017-01-10 19:15:00+00:00,120,0.5,17031080100,17031080100,8,8,4.5,0.0,0.0,0.0,4.5,Cash,Sun Taxi,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001)
4475,9bc1c57b4d773371b5900d46203593366abdc20b,b0fe0eb3b6df5d431f6a8bc9a2881f9ee4361f0b81585690d3fd8501d739fb304f5be10cb65ad3f942b931859652722c6dfff1dbefa2079560e0c1a8a712bbc2,2017-07-25 17:45:00+00:00,2017-07-25 18:00:00+00:00,480,1.5,17031080100,17031081800,8,8,7.5,2.0,0.0,0.0,9.5,Credit Card,Taxi Affiliation Services,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
4476,eb0b8e6bff7a4f1987cba52472923a6e3e758fd8,4e3271ef5eb7848d61587062dedefae8319a0710456af544458eaf8412ac10f678c98e93221d4cefd310baa6bfc48c7930098916f824b8632458be238c811f3a,2013-11-12 22:15:00+00:00,2013-11-12 22:15:00+00:00,360,0.1,17031080100,17031320100,8,32,6.85,0.0,0.0,1.0,7.85,Cash,Taxi Affiliation Services,41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
